Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:41 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),1.3307592,Weight,3.216875,1,48,1,13560,inputs/chnk/2016_Early Summer_Lower Russian River_Chinook_Age_0/Temperature.csv,inputs/chnk/2016_Early Summer_Lower Russian River_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2016_Early Summer_Lower Russian River_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2016_Early Summer_Lower Russian River_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4586,9.673,3.217,0.526,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:42 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),4.0212603,Weight,5.796836,1,28,1,13560,inputs/coho/2016_Early Summer_Lower Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Early Summer_Lower Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Early Summer_Lower Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Early Summer_Lower Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3285,8.050,5.797,0.260,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:42 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),4.9312492,Weight,5.963891,1,26,1,13560,inputs/coho/2016_Early Summer_Middle Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Early Summer_Middle Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Early Summer_Middle Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Early Summer_Middle Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.2538,6.218,5.964,0.290,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:43 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),6.6310386,Weight,7.870698,1,27,1,13560,inputs/coho/2016_Early Summer_Upper Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Early Summer_Upper Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Early Summer_Upper Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Early Summer_Upper Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3634,11.516,7.871,0.339,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:43 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),3.6564489,Weight,5.8031,1,48,1,13560,inputs/coho/2016_Early Summer_Lower Russian River_Coho_Age_1/Temperature.csv,inputs/coho/2016_Early Summer_Lower Russian River_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Early Summer_Lower Russian River_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Early Summer_Lower Russian River_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3121,11.518,5.803,0.460,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:44 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),4.6537489,Weight,6.812922,1,29,1,13560,inputs/coho/2016_Early Summer_Middle Russian River_Coho_Age_1/Temperature.csv,inputs/coho/2016_Early Summer_Middle Russian River_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Early Summer_Middle Russian River_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Early Summer_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4399,12.910,6.813,0.290,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:44 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),3.9226176,Weight,5.532359,1,26,1,13560,inputs/coho/2016_Early Summer_Lower Ptarmigan Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Early Summer_Lower Ptarmigan Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Early Summer_Lower Ptarmigan Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Early Summer_Lower Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4541,9.766,5.532,0.250,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:45 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),2.0957217,Weight,2.732949,1,24,1,13560,inputs/chnk/2015_Mid-Summer_Middle Kenai River_Chinook_Age_0/Temperature.csv,inputs/chnk/2015_Mid-Summer_Middle Kenai River_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2015_Mid-Summer_Middle Kenai River_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2015_Mid-Summer_Middle Kenai River_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3396,4.172,2.733,0.307,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:45 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),4.2417509,Weight,6.320562,1,38,1,13560,inputs/coho/2015_Mid-Summer_Lower Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2015_Mid-Summer_Lower Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Lower Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Lower Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3686,13.443,6.320,0.375,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:46 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.6730644,Weight,6.145293,1,28,1,13560,inputs/coho/2015_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2015_Mid-Summer_Middle Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.297,8.729,6.145,0.281,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:46 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),6.1353535,Weight,6.802039,1,36,1,13560,inputs/coho/2015_Mid-Summer_Upper Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2015_Mid-Summer_Upper Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Upper Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Upper Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.2983,11.968,6.802,0.435,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:47 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.4390184,Weight,1.950375,1,28,1,13560,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_0/Temperature.csv,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_0//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_0/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3441,4.223,1.950,0.238,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:47 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),8.455798,Weight,10.459693,1,28,1,13560,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_1/Temperature.csv,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_1//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_1/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3833,16.370,10.460,0.288,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:47 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.611731,Weight,1.891717,1,30,1,13560,inputs/coho/2015_Mid-Summer_Upper Russian River_Coho_Age_0/Temperature.csv,inputs/coho/2015_Mid-Summer_Upper Russian River_Coho_Age_0//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Upper Russian River_Coho_Age_0/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.2655,3.578,1.892,0.299,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:48 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.0419971,Weight,6.192925,1,26,1,13560,inputs/coho/2015_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Temperature.csv,inputs/coho/2015_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Lower Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3741,9.759,6.193,0.283,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:48 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.5635839,Weight,7.415637,1,26,1,13560,inputs/coho/2015_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Temperature.csv,inputs/coho/2015_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Middle Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3542,10.231,7.416,0.281,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:49 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.1686376,Weight,1.349655,1,21,1,13560,inputs/coho/2015_Mid-Summer_Lower Kenai River_Coho_Age_0/Temperature.csv,inputs/coho/2015_Mid-Summer_Lower Kenai River_Coho_Age_0//Diet_prop.csv,inputs/coho/2015_Mid-Summer_Lower Kenai River_Coho_Age_0/Prey_E.csv,3,inputs/coho/2015_Mid-Summer_Lower Kenai River_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3248,2.361,1.350,0.222,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:49 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),1.4516947,Weight,1.941241,1,28,1,13560,inputs/chnk/2016_Mid-Summer_Lower Beaver Creek_Chinook_Age_0/Temperature.csv,inputs/chnk/2016_Mid-Summer_Lower Beaver Creek_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2016_Mid-Summer_Lower Beaver Creek_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2016_Mid-Summer_Lower Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3751,4.492,1.941,0.307,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:49 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),1.649657,Weight,2.411822,1,30,1,13560,inputs/chnk/2016_Mid-Summer_Middle Beaver Creek_Chinook_Age_0/Temperature.csv,inputs/chnk/2016_Mid-Summer_Middle Beaver Creek_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2016_Mid-Summer_Middle Beaver Creek_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2016_Mid-Summer_Middle Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.428,6.146,2.412,0.304,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:50 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),3.1991386,Weight,4.534506,1,40,1,13560,inputs/chnk/2016_Mid-Summer_Lower Ptarmigan Creek_Chinook_Age_0/Temperature.csv,inputs/chnk/2016_Mid-Summer_Lower Ptarmigan Creek_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2016_Mid-Summer_Lower Ptarmigan Creek_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2016_Mid-Summer_Lower Ptarmigan Creek_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3581,10.674,4.534,0.485,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:51 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Chinook salmon (adult),Chinook salmon (adult),2.1517724,Weight,2.181339,1,34,1,13560,inputs/chnk/2016_Mid-Summer_Lower Kenai River_Chinook_Age_0/Temperature.csv,inputs/chnk/2016_Mid-Summer_Lower Kenai River_Chinook_Age_0//Diet_prop.csv,inputs/chnk/2016_Mid-Summer_Lower Kenai River_Chinook_Age_0/Prey_E.csv,3,inputs/chnk/2016_Mid-Summer_Lower Kenai River_Chinook_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.2458,4.267,2.181,0.376,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:51 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),1.850646,Weight,1.681887,1,28,1,13560,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_0/Temperature.csv,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_0//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_0/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_0/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.2254,2.799,1.682,0.305,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:52 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.7968356,Weight,8.420242,1,28,1,13560,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Lower Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.4085,13.759,8.420,0.267,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:52 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),5.9638912,Weight,7.107329,1,30,1,13560,inputs/coho/2016_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Mid-Summer_Middle Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Middle Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3461,11.672,7.107,0.298,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
Thu Dec 13 13:17:52 2018,v1.0.3,/Users/bmeyer/Google Drive/Thesis/R Analysis/Bioenergetics/FB4.1,FB4_Log_File.csv,Coho salmon (adult),Coho salmon (adult),7.8706978,Weight,8.669878,1,30,1,13560,inputs/coho/2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1/Temperature.csv,inputs/coho/2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1//Diet_prop.csv,inputs/coho/2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1/Prey_E.csv,3,inputs/coho/2016_Mid-Summer_Upper Beaver Creek_Coho_Age_1/Indigestible_Prey.csv,FALSE,FALSE,FALSE,FALSE,0.3838,15.441,8.670,0.299,0.000
Date-Time,FB4.version,FB4.File_dir,FB4_Log_File,Species_Num,Species_txt,Initial_W,fit.to,fit.to value,First_day,Last_day,N_indiv,Oxycal,T_File,Diet_prop_File,Prey_E_File,EGEQ,Indigestible_Prey_File,calc.pop_mort,calc.spawn,calc.contaminant,calc.nut,p-value,Total consumption (g),Final weight (g),Run time (s),OK. Energy budget balanced.
