"NRun","Run_Name","Species_Num","Species_txt","Initial_W","fit.to","fit.to.value","First_day","Last_day","N_indiv","Oxycal","calc.pop_mort","calc.spawn","calc.nut","calc.contaminant","Init_pred_conc","contam_eq","T_File","Diet_File","Prey_E_File","Indigest_Prey_File","Pred_E_File","Mort_File","Reprod_File","Contam_Prey_C_File","Contam_assim_File","Contam_TE_File","Phos_Ae_File","Phos_Co_Pred_File","Phos_Co_Prey_File","Nit_Ae_File","Nit_Co_Pred_File","Nit_Co_Prey_File","FB4_Log_File"
319,"mean_pval_rcp60_2010_2019_Upper Russian River_Coho_Age_0","22","Coho salmon (adult)",0.9862471,"p-value",0.300859,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
320,"20plus_pval_rcp60_2010_2019_Upper Russian River_Coho_Age_0","22","Coho salmon (adult)",0.9862471,"p-value",0.3610308,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
321,"20minus_pval_rcp60_2010_2019_Upper Russian River_Coho_Age_0","22","Coho salmon (adult)",0.9862471,"p-value",0.2406872,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
322,"mean_pval_rcp60_2010_2019_Lower Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6564489,"p-value",0.456684714285714,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
323,"20plus_pval_rcp60_2010_2019_Lower Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6564489,"p-value",0.548021657142857,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
324,"20minus_pval_rcp60_2010_2019_Lower Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6564489,"p-value",0.365347771428571,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Lower Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
325,"mean_pval_rcp60_2010_2019_Middle Russian River_Coho_Age_1","22","Coho salmon (adult)",4.806435,"p-value",0.456684714285714,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
326,"20plus_pval_rcp60_2010_2019_Middle Russian River_Coho_Age_1","22","Coho salmon (adult)",4.806435,"p-value",0.548021657142857,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
327,"20minus_pval_rcp60_2010_2019_Middle Russian River_Coho_Age_1","22","Coho salmon (adult)",4.806435,"p-value",0.365347771428571,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Middle Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
328,"mean_pval_rcp60_2010_2019_Upper Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6828119,"p-value",0.456684714285714,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
329,"20plus_pval_rcp60_2010_2019_Upper Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6828119,"p-value",0.548021657142857,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
330,"20minus_pval_rcp60_2010_2019_Upper Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6828119,"p-value",0.365347771428571,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp60_2010_2019_Upper Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
331,"mean_pval_rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.4516947,"p-value",0.308435,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
332,"20plus_pval_rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.4516947,"p-value",0.370122,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
333,"20minus_pval_rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.4516947,"p-value",0.246748,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Lower Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
334,"mean_pval_rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.649657,"p-value",0.308435,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
335,"20plus_pval_rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.649657,"p-value",0.370122,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
336,"20minus_pval_rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.649657,"p-value",0.246748,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Middle Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
337,"mean_pval_rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",3.0134187,"p-value",0.308435,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
338,"20plus_pval_rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",3.0134187,"p-value",0.370122,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
339,"20minus_pval_rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",3.0134187,"p-value",0.246748,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2010_2019_Upper Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
340,"mean_pval_rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0","22","Coho salmon (adult)",1.32879425,"p-value",0.305480666666667,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
341,"20plus_pval_rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0","22","Coho salmon (adult)",1.32879425,"p-value",0.3665768,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
342,"20minus_pval_rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0","22","Coho salmon (adult)",1.32879425,"p-value",0.244384533333333,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
343,"mean_pval_rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1","22","Coho salmon (adult)",3.93987445,"p-value",0.360248384615385,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
344,"20plus_pval_rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1","22","Coho salmon (adult)",3.93987445,"p-value",0.432298061538462,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
345,"20minus_pval_rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1","22","Coho salmon (adult)",3.93987445,"p-value",0.288198707692308,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Lower Beaver Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
346,"mean_pval_rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1","22","Coho salmon (adult)",5.07211545,"p-value",0.360248384615385,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
347,"20plus_pval_rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1","22","Coho salmon (adult)",5.07211545,"p-value",0.432298061538462,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
348,"20minus_pval_rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1","22","Coho salmon (adult)",5.07211545,"p-value",0.288198707692308,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Middle Beaver Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
349,"mean_pval_rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1","22","Coho salmon (adult)",6.6310386,"p-value",0.360248384615385,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
350,"20plus_pval_rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1","22","Coho salmon (adult)",6.6310386,"p-value",0.432298061538462,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
351,"20minus_pval_rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1","22","Coho salmon (adult)",6.6310386,"p-value",0.288198707692308,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2010_2019_Upper Beaver Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
