"sample.id","spp","sample.event","event.num","river","reach","site","year","prey","preycat","quantity","dm_mg","season","prey_type","PreyCategory_ED","diet","wet_dry_ratio","energy_density_jg","source","wm_mg","Date","age","wt_g","len_mm"
"MPC-F1-20150716-D15","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Ichneumonidae ADULT","InvertTerrestrial_TerOrigin",1,4.86857218411674,"Mid-Summer","Hymenoptera adults","InvertTerrestrial","Diet3",0.24,5250,"McCarthy et al. 2009",20.2857174338198,2015-07-16,1,5,74
"MPC-F1-20150716-D15","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Empididae ADULT","InvertTerrestrial_AqOrigin",2,0.958040839541515,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",5.32244910856397,2015-07-16,1,5,74
"MPC-F1-20150716-D15","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Empididae ADULT","InvertTerrestrial_AqOrigin",1,0.917731358730129,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",5.09850754850072,2015-07-16,1,5,74
"MPC-F1-20150716-D15","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect UNK","InvertTerrestrial_UnkOrigin",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-16,1,5,74
"MPC-F1-20150716-D15","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2015-07-16,1,5,74
"MPC-F1-20150716-D2","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Diptera PUPAE","InvertAquatic",1,0.190356302463063,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.11974295566508,2015-07-16,1,4.7,74
"MPC-F1-20150716-D2","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Ephemeroptera ADULT","InvertTerrestrial_AqOrigin",1,0.215853929886646,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",1.19918849937025,2015-07-16,1,4.7,74
"MPC-F1-20150716-D2","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.479020419770758,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",2.66122455428199,2015-07-16,1,4.7,74
"MPC-F1-20150716-D3","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Diptera PUPAE","InvertAquatic",1,0.0481227487825175,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.283074992838338,2015-07-16,1,4.9,77
"MPC-F1-20150716-D5","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.121472230577732,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.714542532810186,2015-07-16,1,3.9,72
"MPC-F1-20150716-D6","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0110425151496463,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0649559714685074,2015-07-16,1,7.4,87
"MPC-F1-20150716-D6","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0677428560167596,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.39848738833388,2015-07-16,1,7.4,87
"MPC-F1-20150716-D6","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Dixidae LARVAE","InvertAquatic",1,0.190356302463063,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",1.11974295566508,2015-07-16,1,7.4,87
"MPC-F1-20150716-D6","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-16,1,7.4,87
"MPC-F1-20150716-D7","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",6,0.0662550908978776,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.389735828811045,2015-07-16,1,4.7,75
"MPC-F1-20150716-D7","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2015-07-16,1,4.7,75
"MPC-F1-20150716-D7","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Simuliidae LARVAE","InvertAquatic",2,0.0322449203331361,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.189676001959624,2015-07-16,1,4.7,75
"MPC-F1-20150716-D7","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Trichoptera LARVAE","InvertAquatic",1,0.906482505339449,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",6.97294234876499,2015-07-16,1,4.7,75
"MPC-F1-20150716-D7","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-16,1,4.7,75
"MPC-F1-20150716-D8","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.191596592739029,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",1.06442551521683,2015-07-16,1,9.5,93
"MPC-F1-20150716-D8","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-16,1,9.5,93
"MPC-F1-20150716-D9","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Simuliidae LARVAE","InvertAquatic",1,0.129966860911287,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.764510946536982,2015-07-16,1,6.8,82
"MPC-F1-20150731-D1","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Cicadellidae ADULT","InvertTerrestrial_TerOrigin",1,1.68563740107433,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",9.36465222819074,2015-07-31,1,8,90
"MPC-F1-20150731-D1","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Simuliidae LARVAE","InvertAquatic",1,0.0161224601665681,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0948380009798121,2015-07-31,1,8,90
"MPC-F2-20150731-D1","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2","2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",3,1.68345543710576,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",9.35253020614311,2015-07-31,1,7.7,90
"MPC-F2-20150731-D1","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2","2015","Hemiptera ADULT","InvertTerrestrial_TerOrigin",1,0.208911532935271,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",1.16061962741817,2015-07-31,1,7.7,90
"MPC-F2-20150731-D1","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2","2015","Insect UNK","InvertUnknown",2,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-31,1,7.7,90
"MPC-F2-20150731-D3","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2","2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",1,0.714803762174243,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",3.97113201207913,2015-07-31,1,4.2,70
"MPC-F2-20150731-D3","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2","2015","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2015-07-31,1,4.2,70
"MPC-F2-20150731-D5","Coho","MPC-2015-2","2","Ptarmigan Creek","Middle Ptarmigan Creek","F2","2015","Culicidae ADULT","InvertTerrestrial_AqOrigin",1,0.561151812368587,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",3.11751006871437,2015-07-31,1,6.7,83
"MPC-F1-20150826-D12","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Collembola LARVAE","InvertTerrestrial_TerOrigin",2,0.0784894490300145,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.461702641353026,2015-08-26,1,3.8,70
"MPC-F1-20150826-D11","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Salmon EGGS","SalmonEggs",1,15.144690311106,"Late Summer","Salmon eggs","SalmonEggs","Diet5",0.4,9000,"Ashton et al. 1993 (DM); Armstrong 2010 (Energy density)",37.861725777765,2015-08-26,1,7.4,88
"MPC-F1-20150826-D11","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect LARVAE","InvertAquatic",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,1,7.4,88
"MPC-F1-20150826-D4","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Hemiptera LARVAE","InvertTerrestrial_TerOrigin",3,1.81205612469588,"Late Summer","Aquatic larvae, rigid body","InvertAquatic_AqOrigin","Diet2",0.21,3221,"McCarthy et al. 2009",8.62883868902801,2015-08-26,1,6.5,84
"MPC-F1-20150826-D4","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect ADULT","InvertTerrestrial_TerOrigin",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,1,6.5,84
"MPC-F1-20150826-D4","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Trichoptera LARVAE","InvertAquatic",1,0.906482505339449,"Late Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",6.97294234876499,2015-08-26,1,6.5,84
"MPC-F1-20150826-D4","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0056,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0329411764705882,2015-08-26,1,6.5,84
"MPC-F1-20150826-D5","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Acari ADULT","InvertAquatic",1,0.132655465,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.780326264705882,2015-08-26,1,7.2,91
"MPC-F1-20150826-D5","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect LARVAE","InvertTerrestrial_UnkOrigin",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,1,7.2,91
"MPC-F1-20150826-D3","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,0,3.2,65
"MPC-F1-20150826-D3","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect ADULT","InvertTerrestrial_UnkOrigin",5,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,0,3.2,65
"MPC-F1-20150826-D3","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Collembola ADULT","InvertTerrestrial_TerOrigin",1,0.0056,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0329411764705882,2015-08-26,0,3.2,65
"MPC-F1-20150826-D2","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect ADULT","InvertUnknown",2,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,1,5.1,77
"MPC-F1-20150826-D14","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Coleoptera LARVAE","InvertAquatic",1,10.6391798668626,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",62.5834109815448,2015-08-26,1,7.9,87
"MPC-F1-20150826-D14","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Dixidae LARVAE","InvertAquatic",2,0.62194670363645,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",3.65851002139088,2015-08-26,1,7.9,87
"MPC-F1-20150826-D6","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,0,3.4,66
"MPC-F1-20150826-D6","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,0,3.4,66
"MPC-F1-20150826-D6","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,0,3.4,66
"MPC-F1-20150826-D10","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Ichneumonidae ADULT","InvertTerrestrial_TerOrigin",1,3.10811575204407,"Late Summer","Hymenoptera adults","InvertTerrestrial","Diet3",0.24,5250,"McCarthy et al. 2009",12.9504823001836,2015-08-26,1,10.2,97
"MPC-F1-20150826-D10","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Diptera LARVAE","InvertAquatic",7,0.113086508865345,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.665214758031442,2015-08-26,1,10.2,97
"MPC-F1-20150826-D10","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,1,10.2,97
"MPC-F1-20150826-D7","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Insect ADULT","InvertTerrestrial_UnkOrigin",1,0,"Late Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-08-26,1,7.6,90
"MPC-F1-20150826-D7","Coho","MPC-2015-3","3","Ptarmigan Creek","Middle Ptarmigan Creek","F1","2015","Diptera LARVAE","InvertAquatic",2,0.005,"Late Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0294117647058824,2015-08-26,1,7.6,90
"MRR-F1-20150619-D1","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",6,3.36691087421152,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",19.8053580835972,2015-06-19,0,1.7,51
"MRR-F1-20150619-D1","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Insect UNK","InvertUnknown",2,0,"Early Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-06-19,0,1.7,51
"MRR-F1-20150619-D10","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Ceratopogonidae ADULT","InvertTerrestrial_AqOrigin",1,3.250734958969,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",18.0596386609389,2015-06-19,1,4,62
"MRR-F1-20150619-D11","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Goeridae LARVAE","InvertAquatic_AqOrigin",3,1.63915315560195,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",12.6088704277073,2015-06-19,1,8.8,84
"MRR-F1-20150619-D11","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Goeridae LARVAE","InvertAquatic_AqOrigin",1,0.615917819800865,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",4.73782938308358,2015-06-19,1,8.8,84
"MRR-F1-20150619-D11","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Goeridae LARVAE","InvertAquatic_AqOrigin",1,0.461502309947783,"Early Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",3.5500177688291,2015-06-19,1,8.8,84
"MRR-F1-20150619-D3","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",21,11.7841880597403,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",69.3187532925901,2015-06-19,1,2.2,54
"MRR-F1-20150619-D3","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Diptera PUPAE","InvertAquatic",1,0.0161552155521922,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0950306797187774,2015-06-19,1,2.2,54
"MRR-F1-20150619-D8","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",1,0.561151812368587,"Early Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",3.30089301393286,2015-06-19,1,8.6,88
"MRR-F1-20150619-D9","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,4.3958550345613,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",24.4214168586739,2015-06-19,1,7.3,81
"MRR-F1-20150619-D9","Coho","MRR-2015-1","1","Russian River","Middle Russian River","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.479020419770758,"Early Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",2.66122455428199,2015-06-19,1,7.3,81
"MRR-F1-20150715-D1","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.917731358730129,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",5.09850754850072,2015-07-15,1,6.5,83
"MRR-F1-20150715-D1","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Diptera PUPAE","InvertAquatic",1,0.0025,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.0147058823529412,2015-07-15,1,6.5,83
"MRR-F1-20150715-D1","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Chironomidae LARVAE","InvertAquatic",2,0.063815889106885,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.375387582981677,2015-07-15,1,6.5,83
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Cicadellidae ADULT","InvertTerrestrial_TerOrigin",1,0.162700910564883,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",0.903893947582683,2015-07-15,0,1.7,55
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Simuliidae LARVAE","InvertAquatic",8,0.437252277868881,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",2.57207222275812,2015-07-15,0,1.7,55
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Chloroperlidae ADULT","InvertTerrestrial_AqOrigin",1,1.01807049134899,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",7.8313114719153,2015-07-15,0,1.7,55
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Insect UNK","InvertUnknown",5,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-15,0,1.7,55
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-15,0,1.7,55
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-15,0,1.7,55
"MRR-F1-20150715-D10","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Insect UNK","InvertTerrestrial_UnkOrigin",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-15,0,1.7,55
"MRR-F1-20150715-D11","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-15,2,13.4,107
"MRR-F1-20150715-D12","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Diptera ADULT","InvertTerrestrial_UnkOrigin",1,0.479020419770758,"Mid-Summer","Winged insects","InvertTerrestrial_AqOrigin","Diet4",0.18,4225,"McCarthy et al. 2009",2.66122455428199,2015-07-15,2,11.2,100
"MRR-F1-20150715-D12","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Insect UNK","InvertUnknown",1,0,"Mid-Summer","Aquatic other","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0,2015-07-15,2,11.2,100
"MRR-F1-20150715-D13","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Chironomidae LARVAE","InvertAquatic",1,0.0319079445534425,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",0.187693791490838,2015-07-15,1,9,92
"MRR-F1-20150715-D15","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",1,0.881524092701289,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",5.18543583941935,2015-07-15,0,2.1,57
"MRR-F1-20150715-D2","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Simuliidae ADULT","InvertTerrestrial_AqOrigin",5,2.80575906184293,"Mid-Summer","Aquatic larvae, soft-bodied","InvertAquatic_AqOrigin","Diet2",0.17,3221,"McCarthy et al. 2009",16.5044650696643,2015-07-15,0,4.2,72
"MRR-F1-20150715-D2","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","Trichoptera ADULT","InvertTerrestrial_AqOrigin",1,1.80567101248834,"Mid-Summer","Aquatic nymphs","InvertAquatic_AqOrigin","Diet2",0.13,3221,"McCarthy et al. 2009",13.8897770191411,2015-07-15,0,4.2,72
"MRR-F1-20150715-D3","Coho","MRR-2015-2","2","Russian River","Middle Russian River","F1","2015","FISH","Fish",1,5.486557011741,"Mid-Summer","Salmonid","FishEggs","Diet1",0.249,5235,"Brey et al. 2010 (DM); Beauchamp 1989 (Energy Density)",22.034365509,2015-07-15,0,NA,64
