"river_spp","river","sample.id","sample.event","reach","year","sample.event.num","spp","wt_g","len_mm","age","Date","Site.ID","Hydrologic.Segment","season","doy"
"Kenai River 
 Chinook","Kenai River","MSRR-F1-20160629-D3","MSRR-2016-2","MSRR","2016","2","Chinook",1.4,53,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.4,53,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.4,53,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,53,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.5,53,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,53,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.5,53,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.5,53,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.6,53,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.6,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.5,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.6,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.9,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.6,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River","MSRR-F1-20160629-D10","MSRR-2016-2","MSRR","2016","2","Chinook",1.8,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.6,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,54,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.6,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.6,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.8,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.8,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.8,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.5,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.5,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.8,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River","MSRR-F1-20160629-D6","MSRR-2016-2","MSRR","2016","2","Chinook",1.9,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,55,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.7,56,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2,56,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2,56,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2,56,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2,56,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River","MSRR-F1-20160629-D1","MSRR-2016-2","MSRR","2016","2","Chinook",2.5,57,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.9,57,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2,57,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2.1,58,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2,58,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River","MSRR-F1-20160629-D8","MSRR-2016-2","MSRR","2016","2","Chinook",2.1,58,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2.3,59,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River","MSRR-F1-20160629-D2","MSRR-2016-2","MSRR","2016","2","Chinook",2.3,59,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2.3,59,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2,59,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2.5,60,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2.3,60,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2.5,62,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2.8,64,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River","MSRR-F1-20160629-D5","MSRR-2016-2","MSRR","2016","2","Chinook",2.9,64,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",3,64,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",2.9,64,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Kenai River 
 Chinook","Kenai River",NA,"MSRR-2016-2","MSRR","2016","2","Chinook",1.6,NA,0,2016-06-29,"MSRR-F1-2015","Middle","Mid-Summer",181
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",0.7,40,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1,41,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",0.9,41,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.1,44,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1,45,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1,45,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1,45,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",0.8,45,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1,45,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1,45,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.1,45,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.2,45,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.1,46,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.2,46,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.3,46,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.1,46,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.2,46,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.2,47,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.1,47,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.1,47,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.3,48,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1,48,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.1,48,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.4,48,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.1,48,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.3,49,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.4,50,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.5,50,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.6,50,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River","MRR-F1-20160630-D7","MRR-2016-2","MRR","2016","2","Coho",1.4,50,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.3,50,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.6,50,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.3,50,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.6,51,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.6,51,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River","MRR-F1-20160630-D5","MRR-2016-2","MRR","2016","2","Coho",1.5,52,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River","MRR-F1-20160630-D2","MRR-2016-2","MRR","2016","2","Coho",1.5,53,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.8,53,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.8,53,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River","MRR-F1-20160630-D12","MRR-2016-2","MRR","2016","2","Coho",1.8,55,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",3.1,64,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
"Russian River 
 Coho","Russian River",NA,"MRR-2016-2","MRR","2016","2","Coho",1.2,65,0,2016-06-30,"MRR-F1-2015","Middle","Mid-Summer",182
