"sim.start","sim.end","sim_name","SimDay"
151,274,"Lower Kenai River_Coho_Age_1",65
151,274,"Lower Kenai River_Coho_Age_1",66
151,274,"Lower Kenai River_Coho_Age_1",67
151,274,"Lower Kenai River_Coho_Age_1",68
151,274,"Lower Kenai River_Coho_Age_1",69
151,274,"Lower Kenai River_Coho_Age_1",70
151,274,"Lower Kenai River_Coho_Age_1",71
151,274,"Lower Kenai River_Coho_Age_1",72
151,274,"Lower Kenai River_Coho_Age_1",73
151,274,"Lower Kenai River_Coho_Age_1",74
151,274,"Lower Kenai River_Coho_Age_1",75
151,274,"Lower Kenai River_Coho_Age_1",76
151,274,"Lower Kenai River_Coho_Age_1",77
151,274,"Lower Kenai River_Coho_Age_1",78
151,274,"Lower Kenai River_Coho_Age_1",79
151,274,"Lower Kenai River_Coho_Age_1",80
151,274,"Lower Kenai River_Coho_Age_1",81
151,274,"Lower Kenai River_Coho_Age_1",82
151,274,"Lower Kenai River_Coho_Age_1",83
151,274,"Lower Kenai River_Coho_Age_1",84
151,274,"Lower Kenai River_Coho_Age_1",85
151,274,"Lower Kenai River_Coho_Age_1",86
151,274,"Lower Kenai River_Coho_Age_1",87
151,274,"Lower Kenai River_Coho_Age_1",88
151,274,"Lower Kenai River_Coho_Age_1",89
151,274,"Lower Kenai River_Coho_Age_1",90
151,274,"Lower Kenai River_Coho_Age_1",91
151,274,"Lower Kenai River_Coho_Age_1",92
151,274,"Lower Kenai River_Coho_Age_1",93
151,274,"Lower Kenai River_Coho_Age_1",94
151,274,"Lower Kenai River_Coho_Age_1",95
151,274,"Lower Kenai River_Coho_Age_1",96
151,274,"Lower Kenai River_Coho_Age_1",97
151,274,"Lower Kenai River_Coho_Age_1",98
151,274,"Lower Kenai River_Coho_Age_1",99
151,274,"Lower Kenai River_Coho_Age_1",100
151,274,"Lower Kenai River_Coho_Age_1",101
151,274,"Lower Kenai River_Coho_Age_1",102
151,274,"Lower Kenai River_Coho_Age_1",103
151,274,"Lower Kenai River_Coho_Age_1",104
151,274,"Lower Kenai River_Coho_Age_1",105
151,274,"Lower Kenai River_Coho_Age_1",106
151,274,"Lower Kenai River_Coho_Age_1",107
151,274,"Lower Kenai River_Coho_Age_1",108
151,274,"Lower Kenai River_Coho_Age_1",109
151,274,"Lower Kenai River_Coho_Age_1",110
151,274,"Lower Kenai River_Coho_Age_1",111
151,274,"Lower Kenai River_Coho_Age_1",112
151,274,"Lower Kenai River_Coho_Age_1",113
151,274,"Lower Kenai River_Coho_Age_1",114
151,274,"Lower Kenai River_Coho_Age_1",115
151,274,"Lower Kenai River_Coho_Age_1",116
151,274,"Lower Kenai River_Coho_Age_1",117
151,274,"Lower Kenai River_Coho_Age_1",118
151,274,"Lower Kenai River_Coho_Age_1",119
151,274,"Lower Kenai River_Coho_Age_1",120
151,274,"Lower Kenai River_Coho_Age_1",121
151,274,"Lower Kenai River_Coho_Age_1",122
151,274,"Lower Kenai River_Coho_Age_1",123
154,278,"Middle Kenai River_Coho_Age_1",1
154,278,"Middle Kenai River_Coho_Age_1",2
154,278,"Middle Kenai River_Coho_Age_1",3
154,278,"Middle Kenai River_Coho_Age_1",4
154,278,"Middle Kenai River_Coho_Age_1",5
154,278,"Middle Kenai River_Coho_Age_1",6
154,278,"Middle Kenai River_Coho_Age_1",7
154,278,"Middle Kenai River_Coho_Age_1",8
154,278,"Middle Kenai River_Coho_Age_1",9
154,278,"Middle Kenai River_Coho_Age_1",10
154,278,"Middle Kenai River_Coho_Age_1",11
154,278,"Middle Kenai River_Coho_Age_1",12
154,278,"Middle Kenai River_Coho_Age_1",13
154,278,"Middle Kenai River_Coho_Age_1",14
154,278,"Middle Kenai River_Coho_Age_1",15
154,278,"Middle Kenai River_Coho_Age_1",16
154,278,"Middle Kenai River_Coho_Age_1",17
154,278,"Middle Kenai River_Coho_Age_1",18
154,278,"Middle Kenai River_Coho_Age_1",19
154,278,"Middle Kenai River_Coho_Age_1",20
154,278,"Middle Kenai River_Coho_Age_1",21
154,278,"Middle Kenai River_Coho_Age_1",22
154,278,"Middle Kenai River_Coho_Age_1",23
154,278,"Middle Kenai River_Coho_Age_1",24
154,278,"Middle Kenai River_Coho_Age_1",25
154,278,"Middle Kenai River_Coho_Age_1",26
154,278,"Middle Kenai River_Coho_Age_1",27
154,278,"Middle Kenai River_Coho_Age_1",28
154,278,"Middle Kenai River_Coho_Age_1",29
154,278,"Middle Kenai River_Coho_Age_1",30
154,278,"Middle Kenai River_Coho_Age_1",31
154,278,"Middle Kenai River_Coho_Age_1",32
154,278,"Middle Kenai River_Coho_Age_1",33
154,278,"Middle Kenai River_Coho_Age_1",34
154,278,"Middle Kenai River_Coho_Age_1",35
154,278,"Middle Kenai River_Coho_Age_1",36
154,278,"Middle Kenai River_Coho_Age_1",37
154,278,"Middle Kenai River_Coho_Age_1",38
154,278,"Middle Kenai River_Coho_Age_1",39
154,278,"Middle Kenai River_Coho_Age_1",40
154,278,"Middle Kenai River_Coho_Age_1",41
154,278,"Middle Kenai River_Coho_Age_1",42
154,278,"Middle Kenai River_Coho_Age_1",43
154,278,"Middle Kenai River_Coho_Age_1",44
154,278,"Middle Kenai River_Coho_Age_1",45
154,278,"Middle Kenai River_Coho_Age_1",46
154,278,"Middle Kenai River_Coho_Age_1",47
154,278,"Middle Kenai River_Coho_Age_1",48
154,278,"Middle Kenai River_Coho_Age_1",49
154,278,"Middle Kenai River_Coho_Age_1",50
154,278,"Middle Kenai River_Coho_Age_1",51
154,278,"Middle Kenai River_Coho_Age_1",52
154,278,"Middle Kenai River_Coho_Age_1",53
154,278,"Middle Kenai River_Coho_Age_1",54
154,278,"Middle Kenai River_Coho_Age_1",55
154,278,"Middle Kenai River_Coho_Age_1",56
154,278,"Middle Kenai River_Coho_Age_1",57
154,278,"Middle Kenai River_Coho_Age_1",58
154,278,"Middle Kenai River_Coho_Age_1",59
154,278,"Middle Kenai River_Coho_Age_1",60
154,278,"Middle Kenai River_Coho_Age_1",61
154,278,"Middle Kenai River_Coho_Age_1",62
154,278,"Middle Kenai River_Coho_Age_1",63
154,278,"Middle Kenai River_Coho_Age_1",64
154,278,"Middle Kenai River_Coho_Age_1",65
154,278,"Middle Kenai River_Coho_Age_1",66
154,278,"Middle Kenai River_Coho_Age_1",67
154,278,"Middle Kenai River_Coho_Age_1",68
154,278,"Middle Kenai River_Coho_Age_1",69
154,278,"Middle Kenai River_Coho_Age_1",70
154,278,"Middle Kenai River_Coho_Age_1",71
154,278,"Middle Kenai River_Coho_Age_1",72
154,278,"Middle Kenai River_Coho_Age_1",73
154,278,"Middle Kenai River_Coho_Age_1",74
154,278,"Middle Kenai River_Coho_Age_1",75
154,278,"Middle Kenai River_Coho_Age_1",76
154,278,"Middle Kenai River_Coho_Age_1",77
154,278,"Middle Kenai River_Coho_Age_1",78
154,278,"Middle Kenai River_Coho_Age_1",79
154,278,"Middle Kenai River_Coho_Age_1",80
154,278,"Middle Kenai River_Coho_Age_1",81
154,278,"Middle Kenai River_Coho_Age_1",82
154,278,"Middle Kenai River_Coho_Age_1",83
154,278,"Middle Kenai River_Coho_Age_1",84
154,278,"Middle Kenai River_Coho_Age_1",85
154,278,"Middle Kenai River_Coho_Age_1",86
154,278,"Middle Kenai River_Coho_Age_1",87
154,278,"Middle Kenai River_Coho_Age_1",88
154,278,"Middle Kenai River_Coho_Age_1",89
154,278,"Middle Kenai River_Coho_Age_1",90
154,278,"Middle Kenai River_Coho_Age_1",91
154,278,"Middle Kenai River_Coho_Age_1",92
154,278,"Middle Kenai River_Coho_Age_1",93
154,278,"Middle Kenai River_Coho_Age_1",94
154,278,"Middle Kenai River_Coho_Age_1",95
154,278,"Middle Kenai River_Coho_Age_1",96
154,278,"Middle Kenai River_Coho_Age_1",97
154,278,"Middle Kenai River_Coho_Age_1",98
154,278,"Middle Kenai River_Coho_Age_1",99
154,278,"Middle Kenai River_Coho_Age_1",100
154,278,"Middle Kenai River_Coho_Age_1",101
154,278,"Middle Kenai River_Coho_Age_1",102
154,278,"Middle Kenai River_Coho_Age_1",103
154,278,"Middle Kenai River_Coho_Age_1",104
154,278,"Middle Kenai River_Coho_Age_1",105
154,278,"Middle Kenai River_Coho_Age_1",106
154,278,"Middle Kenai River_Coho_Age_1",107
154,278,"Middle Kenai River_Coho_Age_1",108
154,278,"Middle Kenai River_Coho_Age_1",109
154,278,"Middle Kenai River_Coho_Age_1",110
154,278,"Middle Kenai River_Coho_Age_1",111
154,278,"Middle Kenai River_Coho_Age_1",112
154,278,"Middle Kenai River_Coho_Age_1",113
154,278,"Middle Kenai River_Coho_Age_1",114
154,278,"Middle Kenai River_Coho_Age_1",115
154,278,"Middle Kenai River_Coho_Age_1",116
154,278,"Middle Kenai River_Coho_Age_1",117
154,278,"Middle Kenai River_Coho_Age_1",118
154,278,"Middle Kenai River_Coho_Age_1",119
154,278,"Middle Kenai River_Coho_Age_1",120
154,278,"Middle Kenai River_Coho_Age_1",121
154,278,"Middle Kenai River_Coho_Age_1",122
154,278,"Middle Kenai River_Coho_Age_1",123
154,278,"Middle Kenai River_Coho_Age_1",124
151,274,"Lower Kenai River_Coho_Age_2",1
151,274,"Lower Kenai River_Coho_Age_2",2
151,274,"Lower Kenai River_Coho_Age_2",3
151,274,"Lower Kenai River_Coho_Age_2",4
151,274,"Lower Kenai River_Coho_Age_2",5
151,274,"Lower Kenai River_Coho_Age_2",6
151,274,"Lower Kenai River_Coho_Age_2",7
151,274,"Lower Kenai River_Coho_Age_2",8
151,274,"Lower Kenai River_Coho_Age_2",9
151,274,"Lower Kenai River_Coho_Age_2",10
151,274,"Lower Kenai River_Coho_Age_2",11
151,274,"Lower Kenai River_Coho_Age_2",12
151,274,"Lower Kenai River_Coho_Age_2",13
151,274,"Lower Kenai River_Coho_Age_2",14
151,274,"Lower Kenai River_Coho_Age_2",15
151,274,"Lower Kenai River_Coho_Age_2",16
151,274,"Lower Kenai River_Coho_Age_2",17
151,274,"Lower Kenai River_Coho_Age_2",18
151,274,"Lower Kenai River_Coho_Age_2",19
151,274,"Lower Kenai River_Coho_Age_2",20
151,274,"Lower Kenai River_Coho_Age_2",21
151,274,"Lower Kenai River_Coho_Age_2",22
151,274,"Lower Kenai River_Coho_Age_2",23
151,274,"Lower Kenai River_Coho_Age_2",24
151,274,"Lower Kenai River_Coho_Age_2",25
151,274,"Lower Kenai River_Coho_Age_2",26
151,274,"Lower Kenai River_Coho_Age_2",27
151,274,"Lower Kenai River_Coho_Age_2",28
151,274,"Lower Kenai River_Coho_Age_2",29
151,274,"Lower Kenai River_Coho_Age_2",30
151,274,"Lower Kenai River_Coho_Age_2",31
151,274,"Lower Kenai River_Coho_Age_2",32
151,274,"Lower Kenai River_Coho_Age_2",33
151,274,"Lower Kenai River_Coho_Age_2",34
151,274,"Lower Kenai River_Coho_Age_2",35
151,274,"Lower Kenai River_Coho_Age_2",36
151,274,"Lower Kenai River_Coho_Age_2",37
151,274,"Lower Kenai River_Coho_Age_2",38
151,274,"Lower Kenai River_Coho_Age_2",39
151,274,"Lower Kenai River_Coho_Age_2",40
151,274,"Lower Kenai River_Coho_Age_2",41
151,274,"Lower Kenai River_Coho_Age_2",42
151,274,"Lower Kenai River_Coho_Age_2",43
151,274,"Lower Kenai River_Coho_Age_2",44
151,274,"Lower Kenai River_Coho_Age_2",45
151,274,"Lower Kenai River_Coho_Age_2",46
151,274,"Lower Kenai River_Coho_Age_2",47
151,274,"Lower Kenai River_Coho_Age_2",48
151,274,"Lower Kenai River_Coho_Age_2",49
151,274,"Lower Kenai River_Coho_Age_2",50
151,274,"Lower Kenai River_Coho_Age_2",51
151,274,"Lower Kenai River_Coho_Age_2",52
151,274,"Lower Kenai River_Coho_Age_2",53
151,274,"Lower Kenai River_Coho_Age_2",54
151,274,"Lower Kenai River_Coho_Age_2",55
151,274,"Lower Kenai River_Coho_Age_2",56
151,274,"Lower Kenai River_Coho_Age_2",57
151,274,"Lower Kenai River_Coho_Age_2",58
151,274,"Lower Kenai River_Coho_Age_2",59
151,274,"Lower Kenai River_Coho_Age_2",60
151,274,"Lower Kenai River_Coho_Age_2",61
151,274,"Lower Kenai River_Coho_Age_2",62
151,274,"Lower Kenai River_Coho_Age_2",63
151,274,"Lower Kenai River_Coho_Age_2",64
151,274,"Lower Kenai River_Coho_Age_2",65
151,274,"Lower Kenai River_Coho_Age_2",66
151,274,"Lower Kenai River_Coho_Age_2",67
151,274,"Lower Kenai River_Coho_Age_2",68
151,274,"Lower Kenai River_Coho_Age_2",69
151,274,"Lower Kenai River_Coho_Age_2",70
151,274,"Lower Kenai River_Coho_Age_2",71
151,274,"Lower Kenai River_Coho_Age_2",72
151,274,"Lower Kenai River_Coho_Age_2",73
151,274,"Lower Kenai River_Coho_Age_2",74
151,274,"Lower Kenai River_Coho_Age_2",75
151,274,"Lower Kenai River_Coho_Age_2",76
151,274,"Lower Kenai River_Coho_Age_2",77
151,274,"Lower Kenai River_Coho_Age_2",78
151,274,"Lower Kenai River_Coho_Age_2",79
151,274,"Lower Kenai River_Coho_Age_2",80
151,274,"Lower Kenai River_Coho_Age_2",81
151,274,"Lower Kenai River_Coho_Age_2",82
151,274,"Lower Kenai River_Coho_Age_2",83
151,274,"Lower Kenai River_Coho_Age_2",84
151,274,"Lower Kenai River_Coho_Age_2",85
151,274,"Lower Kenai River_Coho_Age_2",86
151,274,"Lower Kenai River_Coho_Age_2",87
151,274,"Lower Kenai River_Coho_Age_2",88
151,274,"Lower Kenai River_Coho_Age_2",89
151,274,"Lower Kenai River_Coho_Age_2",90
151,274,"Lower Kenai River_Coho_Age_2",91
151,274,"Lower Kenai River_Coho_Age_2",92
151,274,"Lower Kenai River_Coho_Age_2",93
151,274,"Lower Kenai River_Coho_Age_2",94
151,274,"Lower Kenai River_Coho_Age_2",95
151,274,"Lower Kenai River_Coho_Age_2",96
151,274,"Lower Kenai River_Coho_Age_2",97
151,274,"Lower Kenai River_Coho_Age_2",98
151,274,"Lower Kenai River_Coho_Age_2",99
151,274,"Lower Kenai River_Coho_Age_2",100
151,274,"Lower Kenai River_Coho_Age_2",101
151,274,"Lower Kenai River_Coho_Age_2",102
151,274,"Lower Kenai River_Coho_Age_2",103
151,274,"Lower Kenai River_Coho_Age_2",104
151,274,"Lower Kenai River_Coho_Age_2",105
151,274,"Lower Kenai River_Coho_Age_2",106
151,274,"Lower Kenai River_Coho_Age_2",107
151,274,"Lower Kenai River_Coho_Age_2",108
151,274,"Lower Kenai River_Coho_Age_2",109
151,274,"Lower Kenai River_Coho_Age_2",110
151,274,"Lower Kenai River_Coho_Age_2",111
151,274,"Lower Kenai River_Coho_Age_2",112
151,274,"Lower Kenai River_Coho_Age_2",113
151,274,"Lower Kenai River_Coho_Age_2",114
151,274,"Lower Kenai River_Coho_Age_2",115
151,274,"Lower Kenai River_Coho_Age_2",116
151,274,"Lower Kenai River_Coho_Age_2",117
151,274,"Lower Kenai River_Coho_Age_2",118
151,274,"Lower Kenai River_Coho_Age_2",119
151,274,"Lower Kenai River_Coho_Age_2",120
151,274,"Lower Kenai River_Coho_Age_2",121
151,274,"Lower Kenai River_Coho_Age_2",122
151,274,"Lower Kenai River_Coho_Age_2",123
154,278,"Middle Kenai River_Coho_Age_2",1
154,278,"Middle Kenai River_Coho_Age_2",2
154,278,"Middle Kenai River_Coho_Age_2",3
154,278,"Middle Kenai River_Coho_Age_2",4
154,278,"Middle Kenai River_Coho_Age_2",5
154,278,"Middle Kenai River_Coho_Age_2",6
154,278,"Middle Kenai River_Coho_Age_2",7
154,278,"Middle Kenai River_Coho_Age_2",8
154,278,"Middle Kenai River_Coho_Age_2",9
154,278,"Middle Kenai River_Coho_Age_2",10
154,278,"Middle Kenai River_Coho_Age_2",11
154,278,"Middle Kenai River_Coho_Age_2",12
154,278,"Middle Kenai River_Coho_Age_2",13
154,278,"Middle Kenai River_Coho_Age_2",14
154,278,"Middle Kenai River_Coho_Age_2",15
154,278,"Middle Kenai River_Coho_Age_2",16
154,278,"Middle Kenai River_Coho_Age_2",17
154,278,"Middle Kenai River_Coho_Age_2",18
154,278,"Middle Kenai River_Coho_Age_2",19
154,278,"Middle Kenai River_Coho_Age_2",20
154,278,"Middle Kenai River_Coho_Age_2",21
154,278,"Middle Kenai River_Coho_Age_2",22
154,278,"Middle Kenai River_Coho_Age_2",23
154,278,"Middle Kenai River_Coho_Age_2",24
154,278,"Middle Kenai River_Coho_Age_2",25
154,278,"Middle Kenai River_Coho_Age_2",26
154,278,"Middle Kenai River_Coho_Age_2",27
154,278,"Middle Kenai River_Coho_Age_2",28
154,278,"Middle Kenai River_Coho_Age_2",29
154,278,"Middle Kenai River_Coho_Age_2",30
154,278,"Middle Kenai River_Coho_Age_2",31
154,278,"Middle Kenai River_Coho_Age_2",32
154,278,"Middle Kenai River_Coho_Age_2",33
154,278,"Middle Kenai River_Coho_Age_2",34
154,278,"Middle Kenai River_Coho_Age_2",35
154,278,"Middle Kenai River_Coho_Age_2",36
154,278,"Middle Kenai River_Coho_Age_2",37
154,278,"Middle Kenai River_Coho_Age_2",38
154,278,"Middle Kenai River_Coho_Age_2",39
154,278,"Middle Kenai River_Coho_Age_2",40
154,278,"Middle Kenai River_Coho_Age_2",41
154,278,"Middle Kenai River_Coho_Age_2",42
154,278,"Middle Kenai River_Coho_Age_2",43
154,278,"Middle Kenai River_Coho_Age_2",44
154,278,"Middle Kenai River_Coho_Age_2",45
154,278,"Middle Kenai River_Coho_Age_2",46
154,278,"Middle Kenai River_Coho_Age_2",47
154,278,"Middle Kenai River_Coho_Age_2",48
154,278,"Middle Kenai River_Coho_Age_2",49
154,278,"Middle Kenai River_Coho_Age_2",50
154,278,"Middle Kenai River_Coho_Age_2",51
154,278,"Middle Kenai River_Coho_Age_2",52
154,278,"Middle Kenai River_Coho_Age_2",53
154,278,"Middle Kenai River_Coho_Age_2",54
154,278,"Middle Kenai River_Coho_Age_2",55
154,278,"Middle Kenai River_Coho_Age_2",56
154,278,"Middle Kenai River_Coho_Age_2",57
154,278,"Middle Kenai River_Coho_Age_2",58
154,278,"Middle Kenai River_Coho_Age_2",59
154,278,"Middle Kenai River_Coho_Age_2",60
154,278,"Middle Kenai River_Coho_Age_2",61
154,278,"Middle Kenai River_Coho_Age_2",62
154,278,"Middle Kenai River_Coho_Age_2",63
154,278,"Middle Kenai River_Coho_Age_2",64
154,278,"Middle Kenai River_Coho_Age_2",65
154,278,"Middle Kenai River_Coho_Age_2",66
154,278,"Middle Kenai River_Coho_Age_2",67
154,278,"Middle Kenai River_Coho_Age_2",68
154,278,"Middle Kenai River_Coho_Age_2",69
154,278,"Middle Kenai River_Coho_Age_2",70
154,278,"Middle Kenai River_Coho_Age_2",71
154,278,"Middle Kenai River_Coho_Age_2",72
154,278,"Middle Kenai River_Coho_Age_2",73
154,278,"Middle Kenai River_Coho_Age_2",74
154,278,"Middle Kenai River_Coho_Age_2",75
154,278,"Middle Kenai River_Coho_Age_2",76
154,278,"Middle Kenai River_Coho_Age_2",77
154,278,"Middle Kenai River_Coho_Age_2",78
154,278,"Middle Kenai River_Coho_Age_2",79
154,278,"Middle Kenai River_Coho_Age_2",80
154,278,"Middle Kenai River_Coho_Age_2",81
154,278,"Middle Kenai River_Coho_Age_2",82
154,278,"Middle Kenai River_Coho_Age_2",83
154,278,"Middle Kenai River_Coho_Age_2",84
154,278,"Middle Kenai River_Coho_Age_2",85
154,278,"Middle Kenai River_Coho_Age_2",86
154,278,"Middle Kenai River_Coho_Age_2",87
154,278,"Middle Kenai River_Coho_Age_2",88
154,278,"Middle Kenai River_Coho_Age_2",89
154,278,"Middle Kenai River_Coho_Age_2",90
154,278,"Middle Kenai River_Coho_Age_2",91
154,278,"Middle Kenai River_Coho_Age_2",92
154,278,"Middle Kenai River_Coho_Age_2",93
154,278,"Middle Kenai River_Coho_Age_2",94
154,278,"Middle Kenai River_Coho_Age_2",95
154,278,"Middle Kenai River_Coho_Age_2",96
154,278,"Middle Kenai River_Coho_Age_2",97
154,278,"Middle Kenai River_Coho_Age_2",98
154,278,"Middle Kenai River_Coho_Age_2",99
154,278,"Middle Kenai River_Coho_Age_2",100
154,278,"Middle Kenai River_Coho_Age_2",101
154,278,"Middle Kenai River_Coho_Age_2",102
154,278,"Middle Kenai River_Coho_Age_2",103
154,278,"Middle Kenai River_Coho_Age_2",104
154,278,"Middle Kenai River_Coho_Age_2",105
154,278,"Middle Kenai River_Coho_Age_2",106
154,278,"Middle Kenai River_Coho_Age_2",107
154,278,"Middle Kenai River_Coho_Age_2",108
154,278,"Middle Kenai River_Coho_Age_2",109
154,278,"Middle Kenai River_Coho_Age_2",110
154,278,"Middle Kenai River_Coho_Age_2",111
154,278,"Middle Kenai River_Coho_Age_2",112
154,278,"Middle Kenai River_Coho_Age_2",113
154,278,"Middle Kenai River_Coho_Age_2",114
154,278,"Middle Kenai River_Coho_Age_2",115
154,278,"Middle Kenai River_Coho_Age_2",116
154,278,"Middle Kenai River_Coho_Age_2",117
154,278,"Middle Kenai River_Coho_Age_2",118
154,278,"Middle Kenai River_Coho_Age_2",119
154,278,"Middle Kenai River_Coho_Age_2",120
154,278,"Middle Kenai River_Coho_Age_2",121
154,278,"Middle Kenai River_Coho_Age_2",122
154,278,"Middle Kenai River_Coho_Age_2",123
154,278,"Middle Kenai River_Coho_Age_2",124
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",1
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",2
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",3
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",4
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",5
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",6
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",7
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",8
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",9
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",10
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",11
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",12
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",13
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",14
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",15
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",16
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",17
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",18
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",19
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",20
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",21
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",22
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",23
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",24
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",25
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",26
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",27
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",28
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",29
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",30
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",31
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",32
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",33
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",34
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",35
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",36
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",37
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",38
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",39
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",40
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",41
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",42
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",43
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",44
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",45
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",46
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",47
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",48
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",49
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",50
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",51
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",52
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",53
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",54
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",55
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",56
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",57
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",58
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",59
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",60
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",61
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",62
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",63
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",64
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",65
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",66
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",67
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",68
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",69
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",70
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",71
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",72
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",73
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",74
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",75
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",76
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",77
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",78
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",79
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",80
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",81
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",82
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",83
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",84
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",85
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",86
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",87
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",88
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",89
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",90
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",91
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",92
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",93
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",94
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",95
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",96
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",97
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",98
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",99
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",100
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",101
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",102
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",103
157,291,"Lower Ptarmigan Creek_Chinook_Age_0",104
