"","Day","Temperature.C","Weight.g","Specific.Growth.Rate.g.g.d","Simulation"
"564",142,18.1,3.29973882277519,-0.00470251600434914,"P_0.3_Coho salmon (adult)_1.5"
"565",143,18.2,3.28741004854971,-0.00518247242980833,"P_0.3_Coho salmon (adult)_1.5"
"566",144,18.3,3.27394105535193,-0.00568297843261982,"P_0.3_Coho salmon (adult)_1.5"
"567",145,18.4,3.25929160606671,-0.00620644781654956,"P_0.3_Coho salmon (adult)_1.5"
"568",146,18.5,3.24341730214993,-0.00675556804353076,"P_0.3_Coho salmon (adult)_1.5"
"569",147,18.6,3.22626923155626,-0.00733331571473801,"P_0.3_Coho salmon (adult)_1.5"
"570",148,18.7,3.20779365127017,-0.00794296751587821,"P_0.3_Coho salmon (adult)_1.5"
"571",149,18.8,3.18793172882588,-0.00858810445073548,"P_0.3_Coho salmon (adult)_1.5"
"572",150,18.9,3.16661937349415,-0.0092726067038127,"P_0.3_Coho salmon (adult)_1.5"
"573",151,19,3.14378719466368,-0.0100006359893341,"P_0.3_Coho salmon (adult)_1.5"
"574",152,19.1,3.11936063193853,-0.0107766018159496,"P_0.3_Coho salmon (adult)_1.5"
"575",153,19.2,3.09326030801698,-0.0116051078069891,"P_0.3_Coho salmon (adult)_1.5"
"576",154,19.3,3.06540266051177,-0.0124908741778612,"P_0.3_Coho salmon (adult)_1.5"
"577",155,19.4,3.03570091129391,-0.0134386328266353,"P_0.3_Coho salmon (adult)_1.5"
"578",156,19.5,3.00406643006873,-0.0144529924023539,"P_0.3_Coho salmon (adult)_1.5"
"579",157,19.6,2.97041054088606,-0.0155382723386873,"P_0.3_Coho salmon (adult)_1.5"
"580",158,19.7,2.93464680431142,-0.016698307302639,"P_0.3_Coho salmon (adult)_1.5"
"581",159,19.8,2.89669378246294,-0.0179362268467707,"P_0.3_Coho salmon (adult)_1.5"
"582",160,19.9,2.85647825834213,-0.0192542191578362,"P_0.3_Coho salmon (adult)_1.5"
"583",161,20,2.81393883547422,-0.0206532923446483,"P_0.3_Coho salmon (adult)_1.5"
"584",162,20.1,2.76902979144361,-0.0221330511359259,"P_0.3_Coho salmon (adult)_1.5"
"585",163,20.2,2.72172500439148,-0.0236915103624947,"P_0.3_Coho salmon (adult)_1.5"
"586",164,20.3,2.67202172216749,-0.0253249682305029,"P_0.3_Coho salmon (adult)_1.5"
"587",165,20.4,2.61994390839492,-0.0270279612421293,"P_0.3_Coho salmon (adult)_1.5"
"588",166,20.5,2.56554488725271,-0.0287933180657011,"P_0.3_Coho salmon (adult)_1.5"
"589",167,20.6,2.50890902650318,-0.0306123216341449,"P_0.3_Coho salmon (adult)_1.5"
"590",168,20.7,2.45015224945783,-0.0324749779448289,"P_0.3_Coho salmon (adult)_1.5"
"591",169,20.8,2.38942124883856,-0.0343703778969337,"P_0.3_Coho salmon (adult)_1.5"
"592",170,20.9,2.3268913802842,-0.0362871270339133,"P_0.3_Coho salmon (adult)_1.5"
"593",171,21,2.26276332698393,-0.0382138093719981,"P_0.3_Coho salmon (adult)_1.5"
"594",172,21.1,2.1972587333062,-0.040139447284208,"P_0.3_Coho salmon (adult)_1.5"
"595",173,21.2,2.13061508897684,-0.0420539204851149,"P_0.3_Coho salmon (adult)_1.5"
"596",174,21.3,2.06308019510491,-0.0439483132333387,"P_0.3_Coho salmon (adult)_1.5"
"597",175,21.4,1.9949065542751,-0.0458151686393707,"P_0.3_Coho salmon (adult)_1.5"
"598",176,21.5,1.92634600110356,-0.0476486405092447,"P_0.3_Coho salmon (adult)_1.5"
"599",177,21.6,1.85764483485704,-0.049444544427594,"P_0.3_Coho salmon (adult)_1.5"
"600",178,21.7,1.78903964316991,-0.0512003191045113,"P_0.3_Coho salmon (adult)_1.5"
"601",179,21.8,1.7207539275144,-0.052914915357707,"P_0.3_Coho salmon (adult)_1.5"
"602",180,21.9,1.65299556720239,-0.0545886331880456,"P_0.3_Coho salmon (adult)_1.5"
"603",181,22,1.58595509674988,-0.0562229275621881,"P_0.3_Coho salmon (adult)_1.5"
"604",182,22.1,1.51980472529868,-0.0578202014579278,"P_0.3_Coho salmon (adult)_1.5"
"605",183,22.2,1.45469799731685,-0.0593836013149821,"P_0.3_Coho salmon (adult)_1.5"
"606",184,22.3,1.3907699794652,-0.0609168260694698,"P_0.3_Coho salmon (adult)_1.5"
"607",185,22.4,1.32813785646948,-0.0624239570622044,"P_0.3_Coho salmon (adult)_1.5"
"608",186,22.5,1.26690182568729,-0.063909312709692,"P_0.3_Coho salmon (adult)_1.5"
"609",187,22.6,1.20714619254505,-0.0653773291188229,"P_0.3_Coho salmon (adult)_1.5"
"610",188,22.7,1.14894058434544,-0.066832465858783,"P_0.3_Coho salmon (adult)_1.5"
"611",189,22.8,1.09234121599898,-0.0682791348184132,"P_0.3_Coho salmon (adult)_1.5"
"612",190,22.9,1.03739215655352,-0.069721649359239,"P_0.3_Coho salmon (adult)_1.5"
"613",191,23,0.984126559085182,-0.0711641906897857,"P_0.3_Coho salmon (adult)_1.5"
"614",192,23.1,0.932567828159348,-0.0726107884071964,"P_0.3_Coho salmon (adult)_1.5"
"615",193,23.2,0.882730708561776,-0.0740653123676092,"P_0.3_Coho salmon (adult)_1.5"
"616",194,23.3,0.834622286430881,-0.075531473370951,"P_0.3_Coho salmon (adult)_1.5"
"617",195,23.4,0.788242899540172,-0.0770128305160156,"P_0.3_Coho salmon (adult)_1.5"
"618",196,23.5,0.743586957539336,-0.0785128034551359,"P_0.3_Coho salmon (adult)_1.5"
"619",197,23.6,0.700643675756886,-0.0800346881283241,"P_0.3_Coho salmon (adult)_1.5"
"620",198,23.7,0.659397727976603,-0.0815816748701503,"P_0.3_Coho salmon (adult)_1.5"
"621",199,23.8,0.619829824633117,-0.0831568680528424,"P_0.3_Coho salmon (adult)_1.5"
"622",200,23.9,0.581917223354355,-0.0847633066561265,"P_0.3_Coho salmon (adult)_1.5"
"623",201,24,0.545634178850573,-0.0864039853407724,"P_0.3_Coho salmon (adult)_1.5"
"624",202,24.1,0.510952338954556,-0.0880818757536123,"P_0.3_Coho salmon (adult)_1.5"
"625",203,24.2,0.477841093236196,-0.0897999479120433,"P_0.3_Coho salmon (adult)_1.5"
"626",204,24.3,0.446267880133137,-0.0915611916113682,"P_0.3_Coho salmon (adult)_1.5"
"627",205,24.4,0.416198458003715,-0.0933686378735841,"P_0.3_Coho salmon (adult)_1.5"
"628",206,24.5,0.387597144955451,-0.0952253805160092,"P_0.3_Coho salmon (adult)_1.5"
"629",207,24.6,0.360427031761826,-0.0971345979664416,"P_0.3_Coho salmon (adult)_1.5"
"630",208,24.7,0.334650171662102,-0.0990995754916283,"P_0.3_Coho salmon (adult)_1.5"
"631",209,24.8,0.31022775036397,-0.101123728040774,"P_0.3_Coho salmon (adult)_1.5"
"632",210,24.9,0.287120239123216,-0.10321062393772,"P_0.3_Coho salmon (adult)_1.5"
"633",211,25,0.265287533381246,-0.105364009687126,"P_0.3_Coho salmon (adult)_1.5"
"634",1,4,3.0399930920733,0.0184892708102437,"P_1_Coho salmon (adult)_3"
"635",2,4.1,3.08243058867156,0.01936151486372,"P_1_Coho salmon (adult)_3"
"636",3,4.2,3.12741909561953,0.0202430961373204,"P_1_Coho salmon (adult)_3"
"637",4,4.3,3.17506979056144,0.0211328803641519,"P_1_Coho salmon (adult)_3"
"638",5,4.4,3.2254985666368,0.0220296689547367,"P_1_Coho salmon (adult)_3"
"639",6,4.5,3.27882617453175,0.022932202593123,"P_1_Coho salmon (adult)_3"
"640",7,4.6,3.33517836204128,0.0238391653854555,"P_1_Coho salmon (adult)_3"
"641",8,4.7,3.39468601023244,0.0247491895510813,"P_1_Coho salmon (adult)_3"
"642",9,4.8,3.45748526524542,0.0256608606381543,"P_1_Coho salmon (adult)_3"
"643",10,4.9,3.52371766472111,0.0265727232375396,"P_1_Coho salmon (adult)_3"
"644",11,5,3.59353025780603,0.0274832871607432,"P_1_Coho salmon (adult)_3"
"645",12,5.1,3.66707571764094,0.0283910340397284,"P_1_Coho salmon (adult)_3"
"646",13,5.2,3.74451244521296,0.0292944242990405,"P_1_Coho salmon (adult)_3"
"647",14,5.3,3.82600466342737,0.0301919044437477,"P_1_Coho salmon (adult)_3"
"648",15,5.4,3.91172250023462,0.0310819146005185,"P_1_Coho salmon (adult)_3"
"649",16,5.5,4.00184205964795,0.0319628962438366,"P_1_Coho salmon (adult)_3"
"650",17,5.6,4.09654547948291,0.0328333000350134,"P_1_Coho salmon (adult)_3"
"651",18,5.7,4.19602097466902,0.0336915936984554,"P_1_Coho salmon (adult)_3"
"652",19,5.8,4.30046286500832,0.0345362698576268,"P_1_Coho salmon (adult)_3"
"653",20,5.9,4.4100715862853,0.0353658537524068,"P_1_Coho salmon (adult)_3"
"654",21,6,4.52505368369241,0.0361789107601357,"P_1_Coho salmon (adult)_3"
"655",22,6.1,4.64562178658055,0.0369740536444996,"P_1_Coho salmon (adult)_3"
"656",23,6.2,4.77199456362907,0.0377499494596132,"P_1_Coho salmon (adult)_3"
"657",24,6.3,4.90439665760429,0.0385053260410307,"P_1_Coho salmon (adult)_3"
"658",25,6.4,5.04305859897089,0.0392389780209689,"P_1_Coho salmon (adult)_3"
"659",26,6.5,5.18821669772523,0.039949772311582,"P_1_Coho salmon (adult)_3"
"660",27,6.6,5.34011291293401,0.0406366530075572,"P_1_Coho salmon (adult)_3"
"661",28,6.7,5.49899469957994,0.0412986456674403,"P_1_Coho salmon (adult)_3"
"662",29,6.8,5.6651148324435,0.0419348609417944,"P_1_Coho salmon (adult)_3"
"663",30,6.9,5.83873120688809,0.0425444975253229,"P_1_Coho salmon (adult)_3"
"664",31,7,6.02010661654761,0.0431268444192676,"P_1_Coho salmon (adult)_3"
"665",32,7.1,6.20950850805763,0.0436812824995656,"P_1_Coho salmon (adult)_3"
"666",33,7.2,6.40720871311229,0.0442072853951827,"P_1_Coho salmon (adult)_3"
"667",34,7.3,6.61348315826497,0.0447044196896068,"P_1_Coho salmon (adult)_3"
"668",35,7.4,6.82861155303018,0.045172344466511,"P_1_Coho salmon (adult)_3"
"669",36,7.5,7.05287705697341,0.0456108102279438,"P_1_Coho salmon (adult)_3"
"670",37,7.6,7.28656592660354,0.0460196572199807,"P_1_Coho salmon (adult)_3"
"671",38,7.7,7.52996714299933,0.0463988132064675,"P_1_Coho salmon (adult)_3"
"672",39,7.8,7.78337202120769,0.04674829073626,"P_1_Coho salmon (adult)_3"
"673",40,7.9,8.0470738025595,0.0470681839531758,"P_1_Coho salmon (adult)_3"
"674",41,8,8.32136723112639,0.0473586650006836,"P_1_Coho salmon (adult)_3"
"675",42,8.1,8.60654811562518,0.0476199800752372,"P_1_Coho salmon (adult)_3"
"676",43,8.2,8.90291287813922,0.0478524451830753,"P_1_Coho salmon (adult)_3"
"677",44,8.3,9.21075809107263,0.0480564416553576,"P_1_Coho salmon (adult)_3"
"678",45,8.4,9.53038000379931,0.0482324114757423,"P_1_Coho salmon (adult)_3"
"679",46,8.5,9.86207406048689,0.0483808524729916,"P_1_Coho salmon (adult)_3"
"680",47,8.6,10.2061344105861,0.048502313429046,"P_1_Coho salmon (adult)_3"
"681",48,8.7,10.5628534134873,0.0485973891502982,"P_1_Coho salmon (adult)_3"
"682",49,8.8,10.9325211388159,0.0486667155466115,"P_1_Coho salmon (adult)_3"
"683",50,8.9,11.3154248638322,0.0487109647591246,"P_1_Coho salmon (adult)_3"
"684",51,9,11.7118485693537,0.0487308403740597,"P_1_Coho salmon (adult)_3"
"685",52,9.1,12.1220724355838,0.0487270727558029,"P_1_Coho salmon (adult)_3"
"686",53,9.2,12.5463723391727,0.0487004145284471,"P_1_Coho salmon (adult)_3"
"687",54,9.3,12.985019352779,0.0486516362309209,"P_1_Coho salmon (adult)_3"
"688",55,9.4,13.4382792483388,0.0485815221668048,"P_1_Coho salmon (adult)_3"
"689",56,9.5,13.9064120051708,0.0484908664660216,"P_1_Coho salmon (adult)_3"
"690",57,9.6,14.3896713239785,0.0483804693718611,"P_1_Coho salmon (adult)_3"
"691",58,9.7,14.8883041477266,0.0482511337632546,"P_1_Coho salmon (adult)_3"
"692",59,9.8,15.4025501902983,0.0481036619189253,"P_1_Coho salmon (adult)_3"
"693",60,9.9,15.9326414737438,0.0479388525270068,"P_1_Coho salmon (adult)_3"
"694",61,10,16.4788018748712,0.047757497940979,"P_1_Coho salmon (adult)_3"
"695",62,10.1,17.0412466818271,0.0475603816802904,"P_1_Coho salmon (adult)_3"
"696",63,10.2,17.6201821612596,0.0473482761718843,"P_1_Coho salmon (adult)_3"
"697",64,10.3,18.2158051365612,0.0471219407269368,"P_1_Coho salmon (adult)_3"
"698",65,10.4,18.8283025776262,0.0468821197455296,"P_1_Coho salmon (adult)_3"
"699",66,10.5,19.4578512024863,0.0466295411406256,"P_1_Coho salmon (adult)_3"
"700",67,10.6,20.1046170911176,0.0463649149716376,"P_1_Coho salmon (adult)_3"
"701",68,10.7,20.7687553116528,0.0460889322770281,"P_1_Coho salmon (adult)_3"
"702",69,10.8,21.4504095591767,0.045802264094746,"P_1_Coho salmon (adult)_3"
"703",70,10.9,22.1497118072216,0.0455055606588691,"P_1_Coho salmon (adult)_3"
"704",71,11,22.8667819720386,0.0451994507605661,"P_1_Coho salmon (adult)_3"
"705",72,11.1,23.6017275896685,0.0448845412613904,"P_1_Coho salmon (adult)_3"
"706",73,11.2,24.3546435057992,0.0445614167469552,"P_1_Coho salmon (adult)_3"
"707",74,11.3,25.1256115783585,0.0442306393091942,"P_1_Coho salmon (adult)_3"
"708",75,11.4,25.9147003927595,0.0438927484456694,"P_1_Coho salmon (adult)_3"
"709",76,11.5,26.7219649896829,0.0435482610647243,"P_1_Coho salmon (adult)_3"
"710",77,11.6,27.5474466052586,0.04319767158569,"P_1_Coho salmon (adult)_3"
"711",78,11.7,28.3911724234872,0.0428414521238055,"P_1_Coho salmon (adult)_3"
"712",79,11.8,29.2531553407158,0.0424800527500147,"P_1_Coho salmon (adult)_3"
"713",80,11.9,30.1333937419751,0.0421139018163275,"P_1_Coho salmon (adult)_3"
"714",81,12,31.0318712889561,0.0417434063379685,"P_1_Coho salmon (adult)_3"
"715",82,12.1,31.948556719402,0.041368952424097,"P_1_Coho salmon (adult)_3"
"716",83,12.2,32.883403657675,0.0409909057494172,"P_1_Coho salmon (adult)_3"
"717",84,12.3,33.8363504362356,0.0406096120595455,"P_1_Coho salmon (adult)_3"
"718",85,12.4,34.8073199277735,0.0402253977035278,"P_1_Coho salmon (adult)_3"
"719",86,12.5,35.7962193877055,0.0398385701874025,"P_1_Coho salmon (adult)_3"
"720",87,12.6,36.8029403067389,0.0394494187431927,"P_1_Coho salmon (adult)_3"
"721",88,12.7,37.8273582731926,0.0390582149081658,"P_1_Coho salmon (adult)_3"
"722",89,12.8,38.8693328447344,0.0386652131096255,"P_1_Coho salmon (adult)_3"
"723",90,12.9,39.9287074291785,0.0382706512508953,"P_1_Coho salmon (adult)_3"
"724",91,13,41.0053091739536,0.0378747512945125,"P_1_Coho salmon (adult)_3"
"725",92,13.1,42.0989488638145,0.0374777198389751,"P_1_Coho salmon (adult)_3"
"726",93,13.2,43.2094208263373,0.0370797486856686,"P_1_Coho salmon (adult)_3"
"727",94,13.3,44.3365028446793,0.0366810153928473,"P_1_Coho salmon (adult)_3"
"728",95,13.4,45.4799560770262,0.0362816838137474,"P_1_Coho salmon (adult)_3"
"729",96,13.5,46.6395249820816,0.0358819046160771,"P_1_Coho salmon (adult)_3"
"730",97,13.6,47.8149372498637,0.035481815780244,"P_1_Coho salmon (adult)_3"
"731",98,13.7,49.0059037369762,0.0350815430737586,"P_1_Coho salmon (adult)_3"
"732",99,13.8,50.2121184053972,0.0346812004992768,"P_1_Coho salmon (adult)_3"
"733",100,13.9,51.4332582636946,0.0342808907137233,"P_1_Coho salmon (adult)_3"
"734",101,14,52.6689833094048,0.0338807054158611,"P_1_Coho salmon (adult)_3"
"735",102,14.1,53.9189364711246,0.033480725699541,"P_1_Coho salmon (adult)_3"
"736",103,14.2,55.1827435486318,0.0330810223696703,"P_1_Coho salmon (adult)_3"
"737",104,14.3,56.4600131490919,0.0326816562176838,"P_1_Coho salmon (adult)_3"
"738",105,14.4,57.7503366170946,0.0322826782529684,"P_1_Coho salmon (adult)_3"
"739",106,14.5,59.0532879559123,0.0318841298862847,"P_1_Coho salmon (adult)_3"
"740",107,14.6,60.3684237369438,0.0314860430607334,"P_1_Coho salmon (adult)_3"
"741",108,14.7,61.6952829938356,0.0310884403252242,"P_1_Coho salmon (adult)_3"
"742",109,14.8,63.0333870971996,0.0306913348447054,"P_1_Coho salmon (adult)_3"
"743",110,14.9,64.382239605207,0.0302947303405991,"P_1_Coho salmon (adult)_3"
"744",111,15,65.741326084579,0.0298986209539324,"P_1_Coho salmon (adult)_3"
"745",112,15.1,67.110113895633,0.0295029910225617,"P_1_Coho salmon (adult)_3"
"746",113,15.2,68.4880519340329,0.029107814762618,"P_1_Coho salmon (adult)_3"
"747",114,15.3,69.8745703207443,0.0287130558428518,"P_1_Coho salmon (adult)_3"
"748",115,15.4,71.2690800303667,0.028318666838897,"P_1_Coho salmon (adult)_3"
"749",116,15.5,72.6709724464755,0.0279245885525786,"P_1_Coho salmon (adult)_3"
"750",117,15.6,74.079618830865,0.0275307491792426,"P_1_Coho salmon (adult)_3"
"751",118,15.7,75.4943696915564,0.0271370633036487,"P_1_Coho salmon (adult)_3"
"752",119,15.8,76.9145540321384,0.0267434307022215,"P_1_Coho salmon (adult)_3"
"753",120,15.9,78.339478462377,0.026349734926363,"P_1_Coho salmon (adult)_3"
"754",121,16,79.7684261470218,0.0259558416380735,"P_1_Coho salmon (adult)_3"
"755",122,16.1,81.2006555663292,0.0255615966652781,"P_1_Coho salmon (adult)_3"
"756",123,16.2,82.6353990579581,0.0251668237399951,"P_1_Coho salmon (adult)_3"
"757",124,16.3,84.0718611055121,0.0247713218778066,"P_1_Coho salmon (adult)_3"
"758",125,16.4,85.5092163341019,0.0243748623520058,"P_1_Coho salmon (adult)_3"
"759",126,16.5,86.9466071677812,0.0239771852103278,"P_1_Coho salmon (adult)_3"
"760",127,16.6,88.3831410975944,0.0235779952763905,"P_1_Coho salmon (adult)_3"
"761",128,16.7,89.8178875022015,0.0231769575719778,"P_1_Coho salmon (adult)_3"
"762",129,16.8,91.2498739556261,0.0227736920902669,"P_1_Coho salmon (adult)_3"
"763",130,16.9,92.6780819486482,0.022367767844287,"P_1_Coho salmon (adult)_3"
"764",131,17,94.1014419417799,0.0219586961096605,"P_1_Coho salmon (adult)_3"
"765",132,17.1,95.5188276587737,0.0215459227765487,"P_1_Coho salmon (adult)_3"
"766",133,17.2,96.9290495204285,0.0211288197233985,"P_1_Coho salmon (adult)_3"
"767",134,17.3,98.3308471093959,0.0207066751255477,"P_1_Coho salmon (adult)_3"
"768",135,17.4,99.7228805482672,0.0202786826162649,"P_1_Coho salmon (adult)_3"
"769",136,17.5,101.103720666077,0.0198439292280752,"P_1_Coho salmon (adult)_3"
"770",137,17.6,102.471837823482,0.0194013820604383,"P_1_Coho salmon (adult)_3"
"771",138,17.7,103.825589265526,0.018949873648794,"P_1_Coho salmon (adult)_3"
"772",139,17.8,105.16320487477,0.0184880860531658,"P_1_Coho salmon (adult)_3"
"773",140,17.9,106.482771208905,0.0180145337462208,"P_1_Coho salmon (adult)_3"
"774",141,18,107.782213728567,0.0175275454660963,"P_1_Coho salmon (adult)_3"
"775",142,18.1,109.059277156552,0.0170252453144545,"P_1_Coho salmon (adult)_3"
"776",143,18.2,110.311503963313,0.0165055335319098,"P_1_Coho salmon (adult)_3"
"777",144,18.3,111.53621105082,0.015966067578404,"P_1_Coho salmon (adult)_3"
"778",145,18.4,112.730464813536,0.0154042443923218,"P_1_Coho salmon (adult)_3"
"779",146,18.5,113.891054898319,0.0148171850049716,"P_1_Coho salmon (adult)_3"
"780",147,18.6,115.014467171332,0.0142017230494497,"P_1_Coho salmon (adult)_3"
"781",148,18.7,116.09685663634,0.0135543991225697,"P_1_Coho salmon (adult)_3"
"782",149,18.8,117.134021340077,0.0128714634245737,"P_1_Coho salmon (adult)_3"
"783",150,18.9,118.121378648763,0.0121488895899572,"P_1_Coho salmon (adult)_3"
"784",151,19,119.053945681724,0.0113824030920928,"P_1_Coho salmon (adult)_3"
"785",152,19.1,119.926326131383,0.0105675279890003,"P_1_Coho salmon (adult)_3"
"786",153,19.2,120.732706159531,0.00969965598376089,"P_1_Coho salmon (adult)_3"
"787",154,19.3,121.466862497502,0.00877414167615605,"P_1_Coho salmon (adult)_3"
"788",155,19.4,122.122186233177,0.00778642732984211,"P_1_Coho salmon (adult)_3"
"789",156,19.5,122.691725959938,0.00673219930350965,"P_1_Coho salmon (adult)_3"
"790",157,19.6,123.168253891574,0.00560757633543893,"P_1_Coho salmon (adult)_3"
"791",158,19.7,123.54435810031,0.00440932701795431,"P_1_Coho salmon (adult)_3"
"792",159,19.8,123.81256310204,0.00313511004560263,"P_1_Coho salmon (adult)_3"
"793",160,19.9,123.965479508775,0.00178372633283954,"P_1_Coho salmon (adult)_3"
"794",161,20,123.995981364432,0.000355367269100001,"P_1_Coho salmon (adult)_3"
"795",162,20.1,123.897407138694,-0.00114816112994298,"P_1_Coho salmon (adult)_3"
"796",163,20.2,123.663777357386,-0.00272326171116659,"P_1_Coho salmon (adult)_3"
"797",164,20.3,123.290018812713,-0.00436444191117357,"P_1_Coho salmon (adult)_3"
"798",165,20.4,122.772182655868,-0.00606430421527662,"P_1_Coho salmon (adult)_3"
"799",166,20.5,122.10764192256,-0.00781364799986356,"P_1_Coho salmon (adult)_3"
"800",167,20.6,121.295253643152,-0.00960168990747157,"P_1_Coho salmon (adult)_3"
"801",168,20.7,120.335471962426,-0.0114163976472175,"P_1_Coho salmon (adult)_3"
"802",169,20.8,119.230401707521,-0.0132449188175594,"P_1_Coho salmon (adult)_3"
"803",170,20.9,117.983786350796,-0.0150740742605799,"P_1_Coho salmon (adult)_3"
"804",171,21,116.600929769775,-0.0168908768548551,"P_1_Coho salmon (adult)_3"
"805",172,21.1,115.088556852519,-0.018683033259569,"P_1_Coho salmon (adult)_3"
"806",173,21.2,113.45462302353,-0.0204393886243647,"P_1_Coho salmon (adult)_3"
"807",174,21.3,111.708086482279,-0.0221502821370811,"P_1_Coho salmon (adult)_3"
"808",175,21.4,109.858658923544,-0.0238077928859763,"P_1_Coho salmon (adult)_3"
"809",176,21.5,107.916550644272,-0.0254058686405393,"P_1_Coho salmon (adult)_3"
"810",177,21.6,105.89222444598,-0.0269403425474952,"P_1_Coho salmon (adult)_3"
"811",178,21.7,103.796170050358,-0.0284088526157161,"P_1_Coho salmon (adult)_3"
"812",179,21.8,101.638707398324,-0.0298106852236418,"P_1_Coho salmon (adult)_3"
"813",180,21.9,99.4298237246389,-0.0311465665480703,"P_1_Coho salmon (adult)_3"
"814",181,22,97.1790461144333,-0.0324184252687215,"P_1_Coho salmon (adult)_3"
"815",182,22.1,94.8953486324363,-0.0336291470259616,"P_1_Coho salmon (adult)_3"
"816",183,22.2,92.5870911984638,-0.0347823368919837,"P_1_Coho salmon (adult)_3"
"817",184,22.3,90.2619861681584,-0.0358821014534211,"P_1_Coho salmon (adult)_3"
"818",185,22.4,87.9270879845369,-0.0369328576719984,"P_1_Coho salmon (adult)_3"
"819",186,22.5,85.5888011662208,-0.0379391719114518,"P_1_Coho salmon (adult)_3"
"820",187,22.6,83.2529021518649,-0.0389056295863526,"P_1_Coho salmon (adult)_3"
"821",188,22.7,80.9245709962813,-0.0398367338211118,"P_1_Coho salmon (adult)_3"
"822",189,22.8,78.6084295033654,-0.0407368302145103,"P_1_Coho salmon (adult)_3"
"823",190,22.9,76.3085830021303,-0.0416100541407521,"P_1_Coho salmon (adult)_3"
"824",191,23,74.0286635688949,-0.0424602968222981,"P_1_Coho salmon (adult)_3"
"825",192,23.1,71.7718730368883,-0.0432911865341276,"P_1_Coho salmon (adult)_3"
"826",193,23.2,69.5410245973452,-0.0441060816197873,"P_1_Coho salmon (adult)_3"
"827",194,23.3,67.3385821788094,-0.0449080724215655,"P_1_Coho salmon (adult)_3"
"828",195,23.4,65.1666970969476,-0.0456999896826744,"P_1_Coho salmon (adult)_3"
"829",196,23.5,63.0272417033666,-0.0464844174239595,"P_1_Coho salmon (adult)_3"
"830",197,23.6,60.9218399384999,-0.0472637087049504,"P_1_Coho salmon (adult)_3"
"831",198,23.7,58.8518948208364,-0.0480400030358133,"P_1_Coho salmon (adult)_3"
"832",199,23.8,56.8186129923577,-0.0488152445086598,"P_1_Coho salmon (adult)_3"
"833",200,23.9,54.8230264967268,-0.0495911999651129,"P_1_Coho salmon (adult)_3"
"834",201,24,52.8660119999732,-0.0503694767166325,"P_1_Coho salmon (adult)_3"
"835",202,24.1,50.9483076792539,-0.0511515394910194,"P_1_Coho salmon (adult)_3"
"836",203,24.2,49.0705280086644,-0.0519387263993321,"P_1_Coho salmon (adult)_3"
"837",204,24.3,47.2331766658777,-0.0527322638085433,"P_1_Coho salmon (adult)_3"
"838",205,24.4,45.4366577725327,-0.0535332800723863,"P_1_Coho salmon (adult)_3"
"839",206,24.5,43.6812856669916,-0.0543428181210272,"P_1_Coho salmon (adult)_3"
"840",207,24.6,41.9672933919421,-0.0551618469436594,"P_1_Coho salmon (adult)_3"
"841",208,24.7,40.2948400625026,-0.0559912720203413,"P_1_Coho salmon (adult)_3"
"842",209,24.8,38.6640172637474,-0.0568319447731708,"P_1_Coho salmon (adult)_3"
"843",210,24.9,37.074854610488,-0.0576846711144543,"P_1_Coho salmon (adult)_3"
"844",211,25,35.5273245870137,-0.0585502191725961,"P_1_Coho salmon (adult)_3"
"845",1,4,3.01681185830306,0.00777228649566106,"P_0.6_Coho salmon (adult)_3"
"846",2,4.1,3.03492078926729,0.00832533107673757,"P_0.6_Coho salmon (adult)_3"
"847",3,4.2,3.05436850403871,0.0088875269397039,"P_0.6_Coho salmon (adult)_3"
"848",4,4.3,3.07519767158431,0.00945830217204874,"P_0.6_Coho salmon (adult)_3"
"849",5,4.4,3.09745191093101,0.0100370391787525,"P_0.6_Coho salmon (adult)_3"
"850",6,4.5,3.12117578084066,0.0106230756945102,"P_0.6_Coho salmon (adult)_3"
"851",7,4.6,3.14641476672845,0.0112157061271688,"P_0.6_Coho salmon (adult)_3"
"852",8,4.7,3.17321526464206,0.011814183239233,"P_0.6_Coho salmon (adult)_3"
"853",9,4.8,3.20162456211756,0.0124177201702907,"P_0.6_Coho salmon (adult)_3"
"854",10,4.9,3.23169081574316,0.0130254927989671,"P_0.6_Coho salmon (adult)_3"
"855",11,5,3.26346302526355,0.0136366424385565,"P_0.6_Coho salmon (adult)_3"
"856",12,5.1,3.2969910040799,0.0142502788559169,"P_0.6_Coho salmon (adult)_3"
"857",13,5.2,3.33232534599839,0.0148654835985613,"P_0.6_Coho salmon (adult)_3"
"858",14,5.3,3.36951738811159,0.0154813136103029,"P_0.6_Coho salmon (adult)_3"
"859",15,5.4,3.40861916969918,0.0160968051113028,"P_0.6_Coho salmon (adult)_3"
"860",16,5.5,3.44968338706589,0.0167109777141183,"P_0.6_Coho salmon (adult)_3"
"861",17,5.6,3.49276334424571,0.0173228387433622,"P_0.6_Coho salmon (adult)_3"
"862",18,5.7,3.53791289952848,0.0179313877230167,"P_0.6_Coho salmon (adult)_3"
"863",19,5.8,3.58518640779319,0.0185356209923385,"P_0.6_Coho salmon (adult)_3"
"864",20,5.9,3.63463865864443,0.019134536408729,"P_0.6_Coho salmon (adult)_3"
"865",21,6,3.68632481039138,0.0197271380940367,"P_0.6_Coho salmon (adult)_3"
"866",22,6.1,3.74030031992409,0.0203124411794578,"P_0.6_Coho salmon (adult)_3"
